INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1433.46,2DA,200
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,937.99,2DA,200
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,923.44,2DA,200
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1267.64,2DA,200
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1332.18,2DA,200
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1175.59,2DA,200
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1206.44,2DA,200
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1126.31,2DA,200
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1009.35,2DA,200
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1127.14,2DA,200
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1287.5,2DA,200
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1390.64,2DA,200
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1372.97,2DA,200
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1132.66,2DA,200
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1306.26,2DA,200
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1432.89,2DA,200
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1005.39,2DA,200
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,262.37,2DA,201
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,258.04,2DA,201
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,299.14,2DA,201
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,266.16,2DA,201
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,287.9,2DA,201
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,328.16,2DA,201
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,316.33,2DA,201
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,308.28,2DA,201
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,313.3,2DA,201
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,273.55,2DA,201
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,260.88,2DA,201
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,277.82,2DA,201
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,258.82,2DA,201
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,270.07,2DA,201
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,308.97,2DA,201
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,258.25,2DA,201
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,316.02,2DA,201
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,260.94,2DA,201
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,296.54,2DA,201
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,264.15,2DA,201
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,314.39,2DA,201
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,288.03,2DA,201
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,271.79,2DA,201
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,TIDC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,285.91,2DA,201
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,731.61,2DA,202
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,779.37,2DA,202
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,670.32,2DA,202
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,622.31,2DA,202
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,588.4,2DA,202
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,608,2DA,202
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,651.84,2DA,202
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,792.81,2DA,202
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,703.92,2DA,202
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,757.27,2DA,202
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,583.32,2DA,202
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,773.1,2DA,202
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,758.34,2DA,202
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,737.99,2DA,202
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,586.15,2DA,202
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,594.86,2DA,202
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,716.95,2DA,202
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,720.84,2DA,202
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,688.87,2DA,202
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,678.69,2DA,202
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,743.05,2DA,202
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,714.65,2DA,202
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,686.68,2DA,202
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,TPWR,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,760.55,2DA,202
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,84.64,2DA,203
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,86.14,2DA,203
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,90.93,2DA,203
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,84.05,2DA,203
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,89.52,2DA,203
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,111.02,2DA,203
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,117.84,2DA,203
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,105.23,2DA,203
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,72.44,2DA,203
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,102.61,2DA,203
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,116.61,2DA,203
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,90.66,2DA,203
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,61.17,2DA,203
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,87.26,2DA,203
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,92.92,2DA,203
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,96.62,2DA,203
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,79.05,2DA,203
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,63.08,2DA,203
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,69.7,2DA,203
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,61.39,2DA,203
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,64.81,2DA,203
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,82.87,2DA,203
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,87.34,2DA,203
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,VEA-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.5,87.15,2DA,203
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,601.81,2DA,204
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,534.71,2DA,204
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,696.78,2DA,204
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,590.74,2DA,204
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,603.31,2DA,204
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,672.62,2DA,204
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,729.83,2DA,204
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,574.25,2DA,204
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,617.94,2DA,204
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,642.05,2DA,204
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,606.04,2DA,204
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,730.86,2DA,204
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,661.61,2DA,204
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,549.55,2DA,204
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,574.75,2DA,204
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,591.19,2DA,204
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,627.04,2DA,204
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,766.5,2DA,204
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,531.11,2DA,204
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,536.36,2DA,204
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,695.45,2DA,204
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,646.41,2DA,204
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,689.41,2DA,204
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,WALC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,668.66,2DA,204
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,407.39,2DA,205
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,401.29,2DA,205
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,428.59,2DA,205
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,417.74,2DA,205
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,505.34,2DA,205
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,548.03,2DA,205
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,522.6,2DA,205
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,438.83,2DA,205
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,473.75,2DA,205
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,442.57,2DA,205
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,424.33,2DA,205
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,416.94,2DA,205
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,497.68,2DA,205
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,354.69,2DA,205
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,361.89,2DA,205
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,447.94,2DA,205
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,454.8,2DA,205
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,365.48,2DA,205
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,477.56,2DA,205
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,463.15,2DA,205
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,WALCAEPCO,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,490.28,2DA,205
